date,zuzycie energii RA1,Zużycie energii RA2,Zużycie energii RA3
2024-02-14 11:43:18,1.077386498,60.21428299,60.2245369
2024-02-14 11:43:22,1.069186449,60.13586426,60.1258316
2024-02-14 11:43:25,1.0730896,60.20082474,60.23516464
2024-02-14 11:43:29,1.0821594,60.16644287,60.18393707
2024-02-14 11:43:32,1.065747142,60.08895874,60.0787468
2024-02-14 11:43:37,1.092407227,60.17979813,60.19917679
2024-02-14 11:43:41,1.103533983,60.17070389,60.18941879
2024-02-14 11:43:44,1.09299016,60.02187729,60.13195419
2024-02-14 11:43:48,1.102322459,60.18444443,60.21110153
2024-02-14 11:43:51,1.107473731,60.03390503,60.12916183
